round_index,prompt_index,prompt_id,method,depth,representable,entry_budget,censored_above_budget
1205,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,1,True,1,False
1205,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,2,True,2,False
1205,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,3,True,3,False
1205,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,4,True,5,False
1205,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,5,True,7,False
1205,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,6,True,73,False
1205,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,7,True,211,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,1,True,1,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,2,True,5,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,3,True,9,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,4,False,,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,5,False,,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,6,False,,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,7,False,,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,1,True,1,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,2,True,6,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,3,True,10,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,4,False,,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,5,False,,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,6,False,,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,7,False,,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,1,True,1,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,2,True,2,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,3,True,3,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,4,False,,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,5,False,,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,6,False,,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,7,False,,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,1,True,1,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,2,True,2,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,3,True,3,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,4,False,,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,5,False,,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,6,False,,False
1206,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,7,False,,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,1,True,1,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,2,True,2,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,3,True,3,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,4,True,5,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,5,True,44,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,6,True,247,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,7,True,,True
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,1,True,1,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,2,True,2,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,3,True,3,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,4,True,5,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,5,True,44,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,6,True,212,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,7,True,,True
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,1,True,1,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,2,True,2,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,3,True,4,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,4,True,5,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,5,True,10,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,6,True,59,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,7,True,,True
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,1,True,1,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,2,True,2,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,3,True,4,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,4,True,5,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,5,True,10,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,6,True,55,False
1207,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,7,True,,True
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,1,True,1,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,2,True,2,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,3,True,3,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,4,True,4,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,5,True,5,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,6,True,6,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,7,True,8,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,1,True,1,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,2,True,2,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,3,True,3,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,4,True,4,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,5,True,5,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,6,True,6,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,7,True,7,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,1,True,1,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,2,True,2,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,3,True,3,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,4,True,6,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,5,True,10,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,6,True,12,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,7,True,13,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,1,True,1,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,2,True,2,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,3,True,3,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,4,True,6,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,5,True,10,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,6,True,12,False
1208,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,7,True,13,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,1,True,99,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,2,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,3,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,4,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,5,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,6,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,7,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,1,True,154,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,2,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,3,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,4,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,5,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,6,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,7,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,1,True,60,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,2,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,3,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,4,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,5,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,6,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,7,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,1,True,109,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,2,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,3,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,4,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,5,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,6,False,,False
1209,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,7,False,,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,1,True,1,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,2,True,49,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,3,True,57,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,4,True,,True
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,5,False,,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,6,False,,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,7,False,,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,1,True,1,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,2,True,53,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,3,True,66,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,4,True,,True
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,5,False,,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,6,False,,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,7,False,,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,1,True,1,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,2,True,4,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,3,True,5,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,4,True,10,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,5,False,,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,6,False,,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,7,False,,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,1,True,1,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,2,True,6,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,3,True,9,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,4,True,21,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,5,False,,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,6,False,,False
1210,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,7,False,,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,1,True,1,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,2,True,2,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,3,True,,True
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,4,False,,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,5,False,,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,6,False,,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,7,False,,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,1,True,1,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,2,True,2,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,3,True,,True
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,4,False,,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,5,False,,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,6,False,,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,7,False,,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,1,True,1,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,2,True,2,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,3,True,34,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,4,False,,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,5,False,,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,6,False,,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,7,False,,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,1,True,1,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,2,True,2,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,3,True,31,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,4,False,,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,5,False,,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,6,False,,False
1211,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,7,False,,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,1,True,1,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,2,True,2,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,3,True,,True
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,4,False,,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,5,False,,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,6,False,,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,7,False,,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,1,True,1,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,2,True,2,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,3,True,,True
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,4,False,,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,5,False,,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,6,False,,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,7,False,,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,1,True,1,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,2,True,6,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,3,True,7,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,4,False,,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,5,False,,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,6,False,,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,7,False,,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,1,True,1,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,2,True,6,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,3,True,7,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,4,False,,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,5,False,,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,6,False,,False
1212,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,7,False,,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,1,True,1,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,2,True,15,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,3,True,,True
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,4,False,,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,5,False,,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,6,False,,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,7,False,,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,1,True,1,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,2,True,25,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,3,True,,True
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,4,False,,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,5,False,,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,6,False,,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,7,False,,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,1,True,1,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,2,True,2,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,3,True,18,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,4,False,,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,5,False,,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,6,False,,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,7,False,,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,1,True,1,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,2,True,2,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,3,True,18,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,4,False,,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,5,False,,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,6,False,,False
1213,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,7,False,,False
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,1,True,1,False
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,2,True,2,False
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,3,True,71,False
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,4,True,,True
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,5,True,,True
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,6,True,,True
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,7,True,,True
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,1,True,1,False
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,2,True,2,False
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,3,True,74,False
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,4,True,,True
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,5,True,,True
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,6,True,,True
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,7,True,,True
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,1,True,1,False
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,2,True,2,False
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,3,True,60,False
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,4,True,95,False
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,5,True,110,False
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,6,True,,True
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,7,True,,True
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,1,True,1,False
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,2,True,2,False
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,3,True,40,False
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,4,True,60,False
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,5,True,71,False
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,6,True,199,False
1214,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,7,True,234,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,1,True,1,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,2,True,2,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,3,True,5,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,4,True,6,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,5,True,9,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,6,True,24,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-FullMass,7,True,,True
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,1,True,1,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,2,True,2,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,3,True,5,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,4,True,6,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,5,True,9,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,6,True,22,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Unary-Truncated,7,True,,True
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,1,True,1,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,2,True,2,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,3,True,7,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,4,True,9,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,5,True,58,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,6,True,199,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-MassPreserving,7,True,,True
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,1,True,1,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,2,True,2,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,3,True,6,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,4,True,9,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,5,True,53,False
1215,20,gsm8k:test:183:turn-0:a0e1f7344c6e,Pairwise-after-root,6,True,193,False
